language	license	rightsHolder	datasetID	institutionCode	datasetName	taxonID	acceptedNameUsageID	scientificName	acceptedNameUsage	kingdom	phylum	class	order	family	genus	taxonRank	nomenclaturalCode	taxonomicStatus	taxonRemarks
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:0e1c73351db09bf83ba0de6aecb384b8	alien-mollusca-checklist:taxon:31bfed6d48cc5308c53149150572d92f	Cochlicella turricula Risso, 1826	Cochlicella acuta (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Geomitridae C.R. Boettger, 1909	Cochlicella A. Férussac, 1821	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:01fd8c3288f1fa8772363c2b7a714208	alien-mollusca-checklist:taxon:31bfed6d48cc5308c53149150572d92f	Longaeva turrita Menke, 1828	Cochlicella acuta (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Geomitridae C.R. Boettger, 1909	Cochlicella A. Férussac, 1821	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:a29a993f930d37ddc72f4915a3226195	alien-mollusca-checklist:taxon:701157f0c3a45dbe4d3d191963c7cf23	Helix barbara Linnaeus, 1758	Cochlicella barbara (Linnaeus, 1758)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Geomitridae C.R. Boettger, 1909	Cochlicella A. Férussac, 1821	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:e59f5fa2531f566253c4cb20bb9cae8b	alien-mollusca-checklist:taxon:701157f0c3a45dbe4d3d191963c7cf23	Helix bulimoides Moquin-Tandon, 1855	Cochlicella barbara (Linnaeus, 1758)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Geomitridae C.R. Boettger, 1909	Cochlicella A. Férussac, 1821	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:a7db03812cde69456cf636538addbc31	alien-mollusca-checklist:taxon:701157f0c3a45dbe4d3d191963c7cf23	Bulimus ventricosus Draparnaud, 1801	Cochlicella barbara (Linnaeus, 1758)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Geomitridae C.R. Boettger, 1909	Cochlicella A. Férussac, 1821	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:6d4d55c7b40ac543dd58bc5f11a9f83b	alien-mollusca-checklist:taxon:701157f0c3a45dbe4d3d191963c7cf23	Helix ventrosus A. Férussac, 1821	Cochlicella barbara (Linnaeus, 1758)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Geomitridae C.R. Boettger, 1909	Cochlicella A. Férussac, 1821	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:9a97672f3156e21acf23d558692fbf4e	alien-mollusca-checklist:taxon:353c0266dc7029202c18efb638310977	Helix septemspiralis Razoumowsky, 1789	Cochlostoma septemspirale (Razoumowsky, 1789)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Architaenioglossa Haller, 1890	Megalostomatidae W.T. Blanford, 1864	Cochlostoma Jan, 1830	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:6aa47b2d79e0d3826cebd7e5172571ba	alien-mollusca-checklist:taxon:353c0266dc7029202c18efb638310977	Pomatias agardhi Pini, 1885	Cochlostoma septemspirale (Razoumowsky, 1789)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Architaenioglossa Haller, 1890	Megalostomatidae W.T. Blanford, 1864	Cochlostoma Jan, 1830	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:b170656b49e42352643f1de126ffda51	alien-mollusca-checklist:taxon:353c0266dc7029202c18efb638310977	Pomatias septemspirale var. gardensis Pini, 1885	Cochlostoma septemspirale (Razoumowsky, 1789)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Architaenioglossa Haller, 1890	Megalostomatidae W.T. Blanford, 1864	Cochlostoma Jan, 1830	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:853239f5736f3c47d951b2010f023388	alien-mollusca-checklist:taxon:353c0266dc7029202c18efb638310977	Pomatias intermedius Pini, 1885	Cochlostoma septemspirale (Razoumowsky, 1789)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Architaenioglossa Haller, 1890	Megalostomatidae W.T. Blanford, 1864	Cochlostoma Jan, 1830	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:ac4a2f376534e0fc7046c4218140c04c	alien-mollusca-checklist:taxon:353c0266dc7029202c18efb638310977	Cyclostoma maculatum Draparnaud, 1805	Cochlostoma septemspirale (Razoumowsky, 1789)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Architaenioglossa Haller, 1890	Megalostomatidae W.T. Blanford, 1864	Cochlostoma Jan, 1830	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:d6ca57779dd2fc5d794c1776397c2c65	alien-mollusca-checklist:taxon:cb51ce8d7440a98fd5847634375aac26	Deroceras meridionale Reygrobellet, 1963	Deroceras invadens Reise, Hutchinson, Schunack & Schlitt, 2011	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Agriolimacidae H. Wagner, 1935	Deroceras Rafinesque, 1820	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:b3725781d353b8b986735b4672dba0f1	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Helix folliculum Schröter, 1784	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:b74b116137dad9906b9af3bdc063317e	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Ferussacia folliculus var. denarensis De Gregorio, 1896	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:6bb6d99cbeb9c78d2744a6e26de9a760	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Ferussacia folliculus var. elongata Monterosato, 1892	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:9fd2a47cd8dc2a245130482dc3ac5c0c	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Ferussacia follicula Schröter, 1784	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	species	ICZN	heterotypicSynonym	erroneous spelling not used by Schröter, but used in about 30% of papers
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:5f2539b5c1504a90988a209003870aad	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Ferussacia folliculus Schröter, 1784	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	species	ICZN	heterotypicSynonym	erroneous spelling not used by Schröter, but used in about 70% of papers
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:cbc2b253ca31fa68fce186651fac8cf5	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Ferussacia gronoviana Risso, 1826	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:a3725dd2b538fc5a9340131798ab6542	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Ferussacia vescoi var. lanceolata Bourguignat, 1864	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:043337267e983d9f125f133d64b37d76	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Achatina nebrodensis Benoit, 1862	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:70af6110c0f70305f8b6d2479ba67a45	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Ferussacia regularis Bourguignat, 1860	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:0f51ed2c2c46f67836a5c30e05a285b1	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Cionella reissi Mousson, 1872	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:597f2913e4689afb1be59545791b735e	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Ferussacia vescoi Bourguignat, 1856	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:d45dab6f379712a5c57806a785d2c55a	alien-mollusca-checklist:taxon:990a911308ec72c8725e3c3d76486de2	Lovea wollastoni R.B. Watson, 1877	Ferussacia folliculum (Schröter, 1784)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Ferussaciidae Bourguignat, 1883	Ferussacia Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:7f6a08c4dd50404d1fb8902e21064e87	alien-mollusca-checklist:taxon:15cecbd918aaca69abacd3ea6743b250	Helix sororcula Benoit, 1859	Gittenbergia sororcula (Benoit, 1859)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Valloniidae Morse, 1864	Gittenbergia Giusti, Castagnolo & Manganelli, 1985	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:bbbb7f3444a590c86ca63b79f44f4cc0	alien-mollusca-checklist:taxon:15cecbd918aaca69abacd3ea6743b250	Helix aranea L. Pfeiffer, 1870	Gittenbergia sororcula (Benoit, 1859)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Valloniidae Morse, 1864	Gittenbergia Giusti, Castagnolo & Manganelli, 1985	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:6f3a8553649fa34e2aba4c3a5f3716c0	alien-mollusca-checklist:taxon:15cecbd918aaca69abacd3ea6743b250	Vallonia astoma O. Boettger, 1909	Gittenbergia sororcula (Benoit, 1859)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Valloniidae Morse, 1864	Gittenbergia Giusti, Castagnolo & Manganelli, 1985	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:756ae5551b58bae870e675562ea849c1	alien-mollusca-checklist:taxon:15cecbd918aaca69abacd3ea6743b250	Helix pollinensis Westerlund, 1890	Gittenbergia sororcula (Benoit, 1859)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Valloniidae Morse, 1864	Gittenbergia Giusti, Castagnolo & Manganelli, 1985	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:4b541125e0225de0dcd7b3860329b5ec	alien-mollusca-checklist:taxon:f495dc25a44c6c3a0a310e23e15f71d5	Helix cinctella Draparnaud, 1801	Hygromia cinctella (Draparnaud, 1801)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Hygromiidae Tryon, 1866	Hygromia Risso, 1826	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:bb3ffc3a4b346b4c04c3e58b042ee583	alien-mollusca-checklist:taxon:f495dc25a44c6c3a0a310e23e15f71d5	Helix chelydea Westerlund, 1889	Hygromia cinctella (Draparnaud, 1801)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Hygromiidae Tryon, 1866	Hygromia Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:86ce4204f0246d42bc15711fd50ede13	alien-mollusca-checklist:taxon:f495dc25a44c6c3a0a310e23e15f71d5	Helix ecarinata Paulucci, 1878	Hygromia cinctella (Draparnaud, 1801)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Hygromiidae Tryon, 1866	Hygromia Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:338fa21575437b5717e6bacd2d4af9c2	alien-mollusca-checklist:taxon:f495dc25a44c6c3a0a310e23e15f71d5	Helix interrupta Bonelli, 1872	Hygromia cinctella (Draparnaud, 1801)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Hygromiidae Tryon, 1866	Hygromia Risso, 1826	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:978f0e7844558d749556f4e2a645b165	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Helix vermiculata O.F. Müller, 1774	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	homotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:38e791bea3308be3beca5c9ac719c6cb	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Helix concolor De Cristofori & Jan, 1832	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:4e4eb11ae0175f816ca4f9de5a72aef5	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Massylaea figarolae (Rensch, 1928)	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:6eaa26a0b9cedb9e47250701ab897b30	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Massylaea lampedusae (P. Hesse, 1920)	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:58729a5b80df5599abb145ee18361c20	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Helix linusae Calcara, 1846	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:f313d306445619a191716abcf0056f7a	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Helix linusiana Benoit, 1857	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:a3aa4ad7f3e74d1252fdfb709107265f	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Helix minuta Issel, 1880	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:11f07d95d1bc1b7dfae4365937133ccc	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Massylaea pantensis (Sacchi, 1955)	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:4ebbe23547411a84f84eac858f891504	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Helix vermiculata var. pelagosana Stossich, 1877	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:55cac15dadb59d2351647b412d9908b4	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Massylaea protovermiculata (Trechmann, 1938)	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:9e89151bd60b4607ac39fba785118511	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Helix (Eobania) vermiculata sarcostomopsis Bofill & Aguilar-Amat, 1924	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	subspecies	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:fc62c3184faff156ab052fde632babd5	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Helix vermiculata var. solidior Monterosato, 1892	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	variety	ICZN	heterotypicSynonym	""
en	http://creativecommons.org/publicdomain/zero/1.0/	Royal Belgian Institute of Natural Sciences	https://doi.org/10.15468/t13kwo	RBINS	Registry of introduced terrestrial molluscs in Belgium	alien-mollusca-checklist:taxon:4826cade0a0b78dff741050fd919a3df	alien-mollusca-checklist:taxon:1960a04b83f2f90a2de8f9c955575049	Helix thalassina A. & J.B. Villa, 1841	Massylaea vermiculata (O.F. Müller, 1774)	Animalia	Mollusca	Gastropoda Cuvier, 1795	Stylommatophora A. Schmidt, 1855	Helicidae Rafinesque, 1815	Massylaea Möllendorff, 1898	species	ICZN	heterotypicSynonym	""
